"GEOID","king_county","RPL_THEMES_QUARTILE_WA","RPL_THEMES_QUARTILE_KC","PED3_16_20","PFAMINCGE125K16_20","PPROF16_20","AFFLUENCE16_20_armcreate","affluence_quartile_WA","affluence_quartile_KC","perc_burden_gte30_quartile_WA","perc_burden_gte30_quartile_KC","perc_renter_quartile_WA","perc_renter_quartile_KC","perc_lt150poverty_quartile_WA","perc_lt150poverty_quartile_KC","medianincome_quartile_WA","medianincome_quartile_KC","perc_unemployed_quartile_WA","perc_unemployed_quartile_KC","perc_novehicle_quartile_WA","perc_novehicle_quartile_KC"
53061051702,FALSE,3,NA,0.3090586066246,0.2905331850052,0.3767572641373,0.3254496852557,3,NA,3,NA,3,NA,3,NA,2,NA,1,NA,4,NA
53061051802,FALSE,3,NA,0.4705244898796,0.330472111702,0.539933681488,0.4469767610232,2,NA,3,NA,3,NA,2,NA,2,NA,3,NA,3,NA
53061051803,FALSE,4,NA,0.3443722426891,0.1808573156595,0.2634146213531,0.2628813932339,3,NA,4,NA,4,NA,4,NA,3,NA,2,NA,3,NA
53061051804,FALSE,3,NA,0.3787499964237,0.3284379243851,0.4400815963745,0.382423172394433,2,NA,4,NA,3,NA,1,NA,2,NA,2,NA,3,NA
53061051912,FALSE,1,NA,0.4536557197571,0.5854430198669,0.4895833432674,0.509560694297133,1,NA,1,NA,1,NA,1,NA,1,NA,2,NA,1,NA
53061051913,FALSE,1,NA,0.4720344245434,0.5293232798576,0.513266980648,0.504874895016333,1,NA,1,NA,1,NA,1,NA,1,NA,2,NA,1,NA
53061051914,FALSE,2,NA,0.4267575144768,0.4807218909264,0.6493804454803,0.518953283627833,1,NA,1,NA,1,NA,1,NA,1,NA,2,NA,3,NA
53061051916,FALSE,1,NA,0.456994831562,0.5826630592346,0.448511660099,0.4960565169652,1,NA,1,NA,2,NA,1,NA,1,NA,1,NA,2,NA
53061051917,FALSE,1,NA,0.4835021197796,0.5431893467903,0.6026459932327,0.543112486600867,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,2,NA
53061051918,FALSE,2,NA,0.554774582386,0.5811390280724,0.4548434019089,0.530252337455767,1,NA,2,NA,1,NA,1,NA,1,NA,1,NA,2,NA
53061051921,FALSE,2,NA,0.5190417766571,0.421450138092,0.5523192882538,0.4976037343343,1,NA,2,NA,2,NA,1,NA,1,NA,2,NA,2,NA
53061051922,FALSE,2,NA,0.5620475411415,0.6020334362984,0.5799553394318,0.581345438957233,1,NA,1,NA,2,NA,1,NA,1,NA,2,NA,1,NA
53061051926,FALSE,1,NA,0.5965431928635,0.6170343160629,0.6215323805809,0.611703296502433,1,NA,3,NA,1,NA,1,NA,1,NA,1,NA,1,NA
53061051927,FALSE,1,NA,0.480989575386,0.5622516870499,0.5026195049286,0.515286922454833,1,NA,1,NA,1,NA,1,NA,1,NA,3,NA,1,NA
53061051928,FALSE,3,NA,0.376962095499,0.2497978955507,0.3459968566895,0.324252282579733,3,NA,4,NA,4,NA,4,NA,2,NA,3,NA,2,NA
53061051929,FALSE,4,NA,0.3047775924206,0.3881118893623,0.429506778717,0.3741320868333,2,NA,3,NA,4,NA,2,NA,2,NA,4,NA,2,NA
53061051930,FALSE,3,NA,0.3376935422421,0.3674796819687,0.4637424945831,0.3896385729313,2,NA,2,NA,2,NA,2,NA,2,NA,1,NA,3,NA
53061051931,FALSE,1,NA,0.4474814534187,0.6577181220055,0.5896964073181,0.564965327580767,1,NA,1,NA,2,NA,1,NA,1,NA,1,NA,1,NA
53061051932,FALSE,2,NA,0.4834527373314,0.6546052694321,0.520236492157,0.5527648329735,1,NA,3,NA,2,NA,1,NA,1,NA,1,NA,1,NA
53061051933,FALSE,2,NA,0.3778944015503,0.5394958257675,0.5388278365135,0.4854060212771,1,NA,4,NA,3,NA,1,NA,2,NA,1,NA,2,NA
53061051934,FALSE,1,NA,0.4227353334427,0.5072745084763,0.4407407343388,0.4569168587526,2,NA,3,NA,3,NA,1,NA,2,NA,1,NA,2,NA
53061051935,FALSE,1,NA,0.4106837511063,0.3875803053379,0.4704926908016,0.4229189157486,2,NA,3,NA,2,NA,1,NA,2,NA,1,NA,1,NA
53061051936,FALSE,3,NA,0.5239877700806,0.1632024645805,0.5986903905869,0.428626875082667,2,NA,3,NA,4,NA,1,NA,1,NA,2,NA,4,NA
53061051937,FALSE,1,NA,0.5822075605392,0.7096774578094,0.6484517455101,0.646778921286233,1,NA,2,NA,1,NA,1,NA,1,NA,3,NA,1,NA
53061051938,FALSE,1,NA,0.6562606096268,0.4460741877556,0.6769297719002,0.593088189760867,1,NA,2,NA,3,NA,1,NA,1,NA,2,NA,2,NA
53061052004,FALSE,2,NA,0.4522624313831,0.6050190925598,0.6010192036629,0.552766909201933,1,NA,1,NA,3,NA,1,NA,1,NA,1,NA,3,NA
53061052005,FALSE,1,NA,0.5341374874115,0.6648351550102,0.5092331767082,0.569401939709967,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,2,NA
53061052006,FALSE,2,NA,0.4978150129318,0.5536332130432,0.5117647051811,0.521070977052033,1,NA,2,NA,1,NA,2,NA,1,NA,4,NA,2,NA
53061052007,FALSE,1,NA,0.4584752321243,0.5318490862846,0.5054116249084,0.498578647772433,1,NA,2,NA,1,NA,1,NA,2,NA,2,NA,1,NA
53061052008,FALSE,2,NA,0.5391826033592,0.5949696302414,0.5402843356133,0.5581455230713,1,NA,3,NA,3,NA,1,NA,1,NA,3,NA,1,NA
53061052009,FALSE,1,NA,0.7696557641029,0.7986952662468,0.7763158082962,0.781555612881967,1,NA,1,NA,1,NA,1,NA,1,NA,3,NA,1,NA
53061052010,FALSE,2,NA,0.5059502124786,0.5138888955116,0.6057838797569,0.541874329249033,1,NA,3,NA,1,NA,1,NA,1,NA,3,NA,2,NA
53061052104,FALSE,2,NA,0.3942346870899,0.3597633242607,0.3623481690884,0.372115393479667,2,NA,2,NA,1,NA,1,NA,1,NA,4,NA,1,NA
53061052105,FALSE,1,NA,0.3614540398121,0.5425925850868,0.4958159029484,0.466620842615767,2,NA,2,NA,1,NA,1,NA,2,NA,2,NA,2,NA
53061052107,FALSE,1,NA,0.6089033484459,0.7911664247513,0.6559590101242,0.6853429277738,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA
53061052108,FALSE,1,NA,0.4388489127159,0.7045454382896,0.4435607194901,0.528985023498533,1,NA,1,NA,1,NA,1,NA,1,NA,3,NA,2,NA
53061052112,FALSE,1,NA,0.4025279581547,0.6011396050453,0.5024121403694,0.502026567856467,1,NA,2,NA,1,NA,1,NA,2,NA,1,NA,2,NA
53061052113,FALSE,1,NA,0.4855072498322,0.5632457733154,0.6040935516357,0.5509488582611,1,NA,1,NA,1,NA,1,NA,1,NA,2,NA,1,NA
53061052114,FALSE,1,NA,0.5199999809265,0.6404744386673,0.5389513373375,0.566475252310433,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,2,NA
53061052119,FALSE,1,NA,0.4590312242508,0.6989117264748,0.5604221820831,0.5727883776029,1,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1,NA
53061052120,FALSE,1,NA,0.3821733891964,0.5826330780983,0.5715017914772,0.512102752923967,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA
53061052121,FALSE,1,NA,0.3076045513153,0.5060639381409,0.5212631821632,0.444977223873133,2,NA,1,NA,1,NA,1,NA,2,NA,1,NA,1,NA
53061052122,FALSE,2,NA,0.3908707201481,0.5158286690712,0.5590510368347,0.488583475351333,1,NA,2,NA,2,NA,3,NA,2,NA,2,NA,2,NA
53061052203,FALSE,1,NA,0.3884730637074,0.5085043907166,0.5048572421074,0.467278232177133,1,NA,2,NA,1,NA,1,NA,1,NA,2,NA,2,NA
53061052204,FALSE,1,NA,0.2730691432953,0.3492286205292,0.3877840936184,0.336693952480967,2,NA,2,NA,1,NA,2,NA,2,NA,2,NA,2,NA
53061052206,FALSE,1,NA,0.3582710027695,0.5930470228195,0.4773371219635,0.4762183825175,1,NA,1,NA,1,NA,1,NA,1,NA,3,NA,1,NA
53061052207,FALSE,2,NA,0.1829209178686,0.4409548044205,0.3611196577549,0.328331793348,2,NA,2,NA,1,NA,2,NA,2,NA,3,NA,1,NA
53061052208,FALSE,4,NA,0.2049636244774,0.097297295928,0.2374727725983,0.179911231001233,4,NA,4,NA,4,NA,3,NA,3,NA,3,NA,3,NA
53061052210,FALSE,4,NA,0.2351351380348,0.1086262017488,0.231430798769,0.191730712850867,4,NA,1,NA,4,NA,3,NA,2,NA,3,NA,3,NA
53061052211,FALSE,1,NA,0.0524719431996,0.0999999940395,0.355648547411,0.169373494883367,4,NA,1,NA,3,NA,2,NA,4,NA,1,NA,1,NA
53061052301,FALSE,1,NA,0.2558448314667,0.5239436626434,0.3556454479694,0.378477980693167,2,NA,1,NA,1,NA,1,NA,2,NA,3,NA,1,NA
53061052302,FALSE,1,NA,0.3590621650219,0.5245097875595,0.4453064501286,0.44295946757,2,NA,3,NA,1,NA,2,NA,1,NA,2,NA,1,NA
53061052401,FALSE,3,NA,0.2388943731785,0.2124401926994,0.4435883462429,0.2983076373736,3,NA,4,NA,2,NA,2,NA,2,NA,2,NA,3,NA
53061052402,FALSE,4,NA,0.2706741988659,0.2942326366901,0.3478701710701,0.3042590022087,3,NA,2,NA,4,NA,4,NA,2,NA,4,NA,3,NA
53061052502,FALSE,1,NA,0.3134646117687,0.5133574008942,0.4052310883999,0.410684367020933,2,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA
53061052504,FALSE,2,NA,0.230167016387,0.431754887104,0.3361786007881,0.332700168093033,2,NA,2,NA,2,NA,1,NA,2,NA,3,NA,2,NA
53061052505,FALSE,1,NA,0.3469827473164,0.3807947039604,0.3855169415474,0.3710981309414,2,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1,NA
53061052506,FALSE,2,NA,0.1649245023727,0.2177777886391,0.2807145416737,0.2211389442285,4,NA,2,NA,3,NA,1,NA,2,NA,4,NA,1,NA
53061052603,FALSE,1,NA,0.3291855156422,0.5474452376366,0.4249628484249,0.433864533901233,2,NA,2,NA,2,NA,1,NA,2,NA,1,NA,2,NA
53061052604,FALSE,3,NA,0.3273459374905,0.348507463932,0.3993453383446,0.358399579922367,2,NA,4,NA,3,NA,3,NA,2,NA,3,NA,3,NA
53061052605,FALSE,2,NA,0.3306761980057,0.3481228649616,0.4965411126614,0.3917800585429,2,NA,3,NA,2,NA,2,NA,1,NA,3,NA,3,NA
53061052606,FALSE,1,NA,0.3017337918282,0.4364640712738,0.440466940403,0.392888267835,2,NA,3,NA,2,NA,2,NA,2,NA,2,NA,1,NA
53061052607,FALSE,1,NA,0.2702839672565,0.3952802419662,0.3596757948399,0.341746668020867,2,NA,1,NA,1,NA,2,NA,1,NA,2,NA,1,NA
53061052701,FALSE,1,NA,0.2491052299738,0.4323308169842,0.319791674614,0.333742573857333,2,NA,1,NA,1,NA,1,NA,2,NA,2,NA,2,NA
53061052706,FALSE,1,NA,0.2713421881199,0.3419053256512,0.4129110872746,0.342052867015233,2,NA,3,NA,1,NA,1,NA,2,NA,3,NA,2,NA
53061052707,FALSE,1,NA,0.2768166065216,0.4286949038506,0.3232096135616,0.342907041311267,2,NA,3,NA,2,NA,1,NA,1,NA,1,NA,1,NA
53061052708,FALSE,1,NA,0.2020398229361,0.3576199114323,0.375966489315,0.311875407894467,3,NA,1,NA,1,NA,1,NA,1,NA,2,NA,1,NA
53061052709,FALSE,2,NA,0.217580512166,0.3892405033112,0.329025298357,0.311948771278067,3,NA,1,NA,2,NA,1,NA,3,NA,2,NA,2,NA
53061052710,FALSE,1,NA,0.2773544788361,0.433725476265,0.3667426109314,0.3592741886775,2,NA,2,NA,1,NA,1,NA,2,NA,1,NA,2,NA
53061052711,FALSE,1,NA,0.2161503583193,0.2349304407835,0.2926149666309,0.2478985885779,3,NA,3,NA,1,NA,2,NA,2,NA,1,NA,1,NA
53061052803,FALSE,2,NA,0.2018823474646,0.3223602473736,0.3146135210991,0.279618705312433,3,NA,3,NA,2,NA,3,NA,2,NA,2,NA,1,NA
53061052805,FALSE,3,NA,0.2051352113485,0.3196308612823,0.3282588124275,0.284341628352767,3,NA,3,NA,3,NA,2,NA,3,NA,3,NA,4,NA
53061052807,FALSE,2,NA,0.1776022017002,0.3078880310059,0.3484139442444,0.2779680589835,3,NA,3,NA,2,NA,2,NA,2,NA,2,NA,1,NA
53061052808,FALSE,2,NA,0.2870954275131,0.325882345438,0.4059456586838,0.3396411438783,2,NA,1,NA,1,NA,1,NA,2,NA,3,NA,3,NA
53061052809,FALSE,2,NA,0.2145390063524,0.2775377929211,0.1825357675552,0.224870855609567,4,NA,2,NA,3,NA,1,NA,2,NA,3,NA,3,NA
53061052810,FALSE,1,NA,0.1551839411259,0.3553800582886,0.3343735933304,0.2816458642483,3,NA,1,NA,1,NA,1,NA,2,NA,3,NA,3,NA
53061052903,FALSE,4,NA,0.1256925165653,0.1099221780896,0.2047665417194,0.1467937454581,4,NA,4,NA,4,NA,4,NA,3,NA,4,NA,3,NA
53061052904,FALSE,3,NA,0.1222894638777,0.1632911413908,0.2419525980949,0.175844401121133,4,NA,3,NA,3,NA,3,NA,3,NA,2,NA,3,NA
53061052905,FALSE,4,NA,0.1466829031706,0.1545893698931,0.2271126806736,0.176128317912433,4,NA,4,NA,4,NA,4,NA,4,NA,4,NA,4,NA
53061052906,FALSE,3,NA,0.1531421542168,0.1743827164173,0.2631344497204,0.196886440118167,4,NA,3,NA,3,NA,3,NA,3,NA,2,NA,2,NA
53061053101,FALSE,3,NA,0.1744185984135,0.2577487826347,0.2652777731419,0.232481718063367,3,NA,4,NA,3,NA,2,NA,2,NA,3,NA,3,NA
53061053102,FALSE,2,NA,0.1437598764896,0.3100828826427,0.2828947305679,0.2455791632334,3,NA,4,NA,2,NA,1,NA,3,NA,1,NA,1,NA
53061053201,FALSE,2,NA,0.2117362320423,0.2621621489525,0.3246407806873,0.2661797205607,3,NA,4,NA,1,NA,2,NA,3,NA,1,NA,3,NA
53061053202,FALSE,1,NA,0.2635593116283,0.4686346948147,0.4147058725357,0.382299959659567,2,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1,NA
53061053301,FALSE,2,NA,0.1973484009504,0.295062482357,0.3871932923794,0.2932013918956,3,NA,4,NA,2,NA,3,NA,2,NA,1,NA,4,NA
53061053302,FALSE,2,NA,0.2701011002064,0.3806781768799,0.4802193641663,0.3769995470842,2,NA,3,NA,1,NA,3,NA,2,NA,4,NA,1,NA
53061053400,FALSE,2,NA,0.2071525007486,0.3253012001514,0.3777015507221,0.303385083874033,3,NA,2,NA,1,NA,1,NA,2,NA,2,NA,2,NA
53061053505,FALSE,2,NA,0.1679289638996,0.3532934188843,0.3007097542286,0.273977379004167,3,NA,3,NA,1,NA,2,NA,2,NA,2,NA,1,NA
53061053506,FALSE,2,NA,0.1159525513649,0.2640374302864,0.3087321817875,0.2295740544796,4,NA,2,NA,1,NA,1,NA,2,NA,1,NA,4,NA
53061053507,FALSE,1,NA,0.2789699435234,0.4806070923805,0.3815273046494,0.380368113517767,2,NA,1,NA,1,NA,1,NA,2,NA,1,NA,1,NA
53061053508,FALSE,1,NA,0.2595893144608,0.3772204816341,0.3161803781986,0.317663391431167,3,NA,1,NA,1,NA,1,NA,1,NA,3,NA,1,NA
53061053509,FALSE,3,NA,0.1531383544207,0.1850311905146,0.3224018514156,0.2201904654503,4,NA,3,NA,3,NA,3,NA,3,NA,1,NA,4,NA
53061053510,FALSE,3,NA,0.1346715390682,0.2111675143242,0.2061909735203,0.1840100089709,4,NA,4,NA,3,NA,2,NA,3,NA,3,NA,4,NA
53061053511,FALSE,3,NA,0.1984265744686,0.2933333516121,0.369815081358,0.287191669146233,3,NA,3,NA,3,NA,3,NA,2,NA,2,NA,4,NA
53061053603,FALSE,1,NA,0.2783032357693,0.4826771616936,0.3162951469421,0.359091848135,2,NA,2,NA,1,NA,1,NA,2,NA,2,NA,1,NA
53061053604,FALSE,2,NA,0.1980381757021,0.3561848104,0.2859960496426,0.2800730119149,3,NA,3,NA,2,NA,3,NA,2,NA,1,NA,4,NA
53061053605,FALSE,1,NA,0.2124117016792,0.4224537014961,0.3359655439854,0.323610315720233,3,NA,3,NA,1,NA,2,NA,2,NA,1,NA,4,NA
53061053606,FALSE,1,NA,0.2232902050018,0.4744958281517,0.4276729524136,0.375152995189033,2,NA,1,NA,1,NA,2,NA,2,NA,2,NA,1,NA
53061053700,FALSE,4,NA,0.1548634767532,0.2073897570372,0.2389455735683,0.2003996024529,4,NA,3,NA,2,NA,3,NA,4,NA,4,NA,3,NA
53061053801,FALSE,2,NA,0.2619912922382,0.3389199376106,0.3121897280216,0.3043669859568,3,NA,2,NA,1,NA,2,NA,2,NA,2,NA,1,NA
53061053802,FALSE,2,NA,0.1846335679293,0.1651567965746,0.3775575459003,0.242449303468067,3,NA,1,NA,2,NA,2,NA,3,NA,3,NA,2,NA
53061053803,FALSE,2,NA,0.1295222342014,0.1240310072899,0.2535094916821,0.1690209110578,4,NA,4,NA,1,NA,2,NA,3,NA,4,NA,2,NA
53061940001,FALSE,3,NA,0.222047239542,0.357598990202,0.3639678955078,0.3145380417506,3,NA,1,NA,2,NA,2,NA,2,NA,4,NA,2,NA
53061940002,FALSE,4,NA,0.1773778945208,0.3184079527855,0.3362720310688,0.277352626125033,3,NA,2,NA,2,NA,3,NA,3,NA,4,NA,3,NA
53061990002,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53061990100,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53063000201,FALSE,3,NA,0.0926470607519,0.0646687746048,0.2059897780418,0.121101871132833,4,NA,3,NA,4,NA,4,NA,4,NA,4,NA,4,NA
53063000202,FALSE,4,NA,0.1345926821232,0.0307692307979,0.165341809392,0.110234574104367,4,NA,4,NA,4,NA,4,NA,4,NA,4,NA,4,NA
53063000301,FALSE,3,NA,0.0912200659513,0,0.1910204142332,0.0940801600615,4,NA,4,NA,3,NA,4,NA,4,NA,3,NA,4,NA
53063000302,FALSE,4,NA,0.1110481619835,0.0183486230671,0.1960183829069,0.1084717226525,4,NA,3,NA,2,NA,4,NA,4,NA,2,NA,2,NA
53063000400,FALSE,4,NA,0.1190566718578,0.0223048329353,0.2421602755785,0.1278405934572,4,NA,3,NA,4,NA,4,NA,4,NA,4,NA,4,NA
53063000500,FALSE,3,NA,0.1844908446074,0.0748074799776,0.2672018408775,0.175500055154167,4,NA,2,NA,3,NA,4,NA,3,NA,3,NA,3,NA
53063000600,FALSE,2,NA,0.2379280030727,0.1417721509933,0.348691701889,0.242797285318333,3,NA,2,NA,3,NA,3,NA,3,NA,3,NA,2,NA
53063000700,FALSE,2,NA,0.2312586456537,0.1677237451077,0.352057248354,0.2503465463718,3,NA,2,NA,3,NA,3,NA,3,NA,4,NA,3,NA
53063000800,FALSE,2,NA,0.3982184827328,0.2498240619898,0.413457274437,0.3538332730532,2,NA,1,NA,1,NA,2,NA,3,NA,2,NA,2,NA
53063000900,FALSE,2,NA,0.2612044811249,0.0677458047867,0.3475375473499,0.2254959444205,4,NA,1,NA,3,NA,3,NA,3,NA,2,NA,3,NA
53063001000,FALSE,2,NA,0.3212409317493,0.1481958627701,0.3673929274082,0.278943240642533,3,NA,2,NA,2,NA,2,NA,2,NA,1,NA,3,NA
53063001100,FALSE,2,NA,0.4070146679878,0.1159715130925,0.3912787139416,0.3047549650073,3,NA,1,NA,1,NA,3,NA,3,NA,2,NA,2,NA
53063001200,FALSE,3,NA,0.1973203420639,0.0519713237882,0.3352411985397,0.1948442881306,4,NA,3,NA,4,NA,4,NA,4,NA,3,NA,3,NA
53063001300,FALSE,2,NA,0.1806879341602,0.0494923852384,0.3020667731762,0.177415697524933,4,NA,3,NA,3,NA,4,NA,4,NA,2,NA,4,NA
53063001400,FALSE,4,NA,0.2106699794531,0.0372670814395,0.2813822329044,0.176439764599,4,NA,4,NA,3,NA,4,NA,4,NA,4,NA,2,NA
53063001500,FALSE,3,NA,0.1712431311607,0.0367700085044,0.2049149274826,0.137642689049233,4,NA,4,NA,3,NA,4,NA,4,NA,3,NA,2,NA
53063001600,FALSE,4,NA,0.0890378206968,0.0301886796951,0.2211466878653,0.113457729419067,4,NA,4,NA,4,NA,4,NA,4,NA,3,NA,4,NA
53063001800,FALSE,4,NA,0.292809844017,0.1608280241489,0.2769841253757,0.243540664513867,3,NA,3,NA,4,NA,4,NA,4,NA,1,NA,4,NA
53063001900,FALSE,2,NA,0.2914816439152,0.0704070404172,0.35798817873,0.239958954354133,3,NA,4,NA,3,NA,4,NA,3,NA,4,NA,3,NA
53063002000,FALSE,4,NA,0.1610230505466,0.0422857142985,0.2825086414814,0.161939135442167,4,NA,4,NA,4,NA,4,NA,4,NA,4,NA,4,NA
53063002100,FALSE,2,NA,0.1897356212139,0.0554744526744,0.2403708994389,0.1618603244424,4,NA,2,NA,3,NA,3,NA,3,NA,4,NA,3,NA
53063002300,FALSE,4,NA,0.3023894429207,0.1841868758202,0.3160644173622,0.267546912034367,3,NA,4,NA,3,NA,4,NA,4,NA,3,NA,4,NA
53063002400,FALSE,3,NA,0.2071910053492,0.0277777779847,0.3855421543121,0.206836979215333,4,NA,4,NA,4,NA,4,NA,4,NA,3,NA,4,NA
53063002501,FALSE,3,NA,0.1904761940241,0.0833333358169,0.294462531805,0.189424020548667,4,NA,4,NA,4,NA,4,NA,4,NA,3,NA,4,NA
53063002502,FALSE,3,NA,0.1859014332294,0,0.195374801755,0.127092078328133,4,NA,4,NA,4,NA,4,NA,4,NA,4,NA,4,NA
53063002503,FALSE,2,NA,0.3347280323505,0,0.3117760717869,0.2155013680458,4,NA,4,NA,4,NA,4,NA,4,NA,4,NA,3,NA
53063002600,FALSE,4,NA,0.1488825976849,0.0684575363994,0.2183181941509,0.145219442745067,4,NA,4,NA,4,NA,4,NA,4,NA,2,NA,3,NA
53063002900,FALSE,2,NA,0.3088820278645,0.1614077687263,0.3904020786285,0.286897291739767,3,NA,1,NA,2,NA,2,NA,3,NA,3,NA,1,NA
53063003000,FALSE,4,NA,0.2738780081272,0.0473933666945,0.2654867172241,0.195586030681933,4,NA,4,NA,3,NA,4,NA,4,NA,4,NA,3,NA
53063003100,FALSE,3,NA,0.4698533415794,0.1356066614389,0.5365853905678,0.380681797862033,2,NA,4,NA,3,NA,4,NA,3,NA,1,NA,3,NA
53063003200,FALSE,4,NA,0.3964001536369,0.062937065959,0.5007122755051,0.320016498367,3,NA,4,NA,4,NA,4,NA,3,NA,3,NA,4,NA
53063003500,FALSE,4,NA,0.2845987081528,0.2400000095367,0.3899658024311,0.3048548400402,3,NA,4,NA,4,NA,4,NA,4,NA,4,NA,4,NA
53063003601,FALSE,3,NA,0.3597074449062,0.2950450479984,0.4730483293533,0.3759336074193,2,NA,4,NA,4,NA,4,NA,4,NA,3,NA,4,NA
53063003602,FALSE,3,NA,0.3176808953285,0,0.3051168620586,0.207599252462367,4,NA,4,NA,4,NA,4,NA,4,NA,3,NA,4,NA
53063003800,FALSE,3,NA,0.3793103396893,0.2590673565865,0.4195725619793,0.352650086085033,2,NA,3,NA,4,NA,3,NA,4,NA,4,NA,3,NA
53063003900,FALSE,3,NA,0.3595297038555,0.3418181836605,0.4292035400867,0.376850475867567,2,NA,2,NA,1,NA,3,NA,4,NA,4,NA,2,NA
53063004001,FALSE,3,NA,0.2844231724739,0.1536000072956,0.4638854265213,0.300636202096933,3,NA,3,NA,4,NA,4,NA,4,NA,2,NA,3,NA
53063004002,FALSE,3,NA,0.4641744494438,0.1275303661823,0.4103382229805,0.3340143462022,2,NA,4,NA,4,NA,4,NA,4,NA,2,NA,3,NA
53063004100,FALSE,2,NA,0.5774155855179,0.3327032327652,0.577656686306,0.495925168196367,1,NA,3,NA,3,NA,3,NA,2,NA,1,NA,4,NA
53063004200,FALSE,1,NA,0.6926814317703,0.4784147143364,0.5817805528641,0.584292232990267,1,NA,1,NA,1,NA,1,NA,1,NA,4,NA,2,NA
53063004300,FALSE,1,NA,0.5632050037384,0.4752577245235,0.5502104759216,0.529557734727833,1,NA,1,NA,2,NA,2,NA,2,NA,1,NA,3,NA
53063004400,FALSE,1,NA,0.5078776478767,0.1958204358816,0.5445783138275,0.4160921325286,2,NA,3,NA,2,NA,2,NA,3,NA,1,NA,4,NA
53063004500,FALSE,1,NA,0.6798921227455,0.4965986311436,0.6317734122276,0.6027547220389,1,NA,1,NA,1,NA,2,NA,1,NA,3,NA,1,NA
53063004601,FALSE,3,NA,0.3687707781792,0.2252346128225,0.4153645932674,0.336456661423033,2,NA,4,NA,4,NA,3,NA,3,NA,1,NA,4,NA
53063004602,FALSE,1,NA,0.4326334297657,0.3326613008976,0.5615819096565,0.442292213439933,2,NA,1,NA,1,NA,2,NA,2,NA,4,NA,1,NA
53063004701,FALSE,2,NA,0.2333001047373,0.2605421841145,0.3649789094925,0.286273732781433,3,NA,1,NA,2,NA,4,NA,2,NA,4,NA,3,NA
53063004702,FALSE,3,NA,0.468997836113,0.3080967366695,0.5415365099907,0.439543694257733,2,NA,4,NA,3,NA,3,NA,2,NA,2,NA,4,NA
53063004800,FALSE,2,NA,0.5086436271667,0.3244047760963,0.5749452710152,0.4693312247594,1,NA,4,NA,3,NA,2,NA,3,NA,1,NA,4,NA
53063004900,FALSE,1,NA,0.5436189770699,0.4829974770546,0.5367565751076,0.521124343077367,1,NA,2,NA,3,NA,2,NA,2,NA,2,NA,2,NA
53063005000,FALSE,4,NA,0.5243421196938,0.3190730810165,0.6603073477745,0.501240849494933,1,NA,2,NA,3,NA,3,NA,2,NA,3,NA,4,NA
53063010101,FALSE,2,NA,0.2724528312683,0.3126338124275,0.3950464427471,0.3267110288143,2,NA,2,NA,2,NA,3,NA,3,NA,2,NA,1,NA
53063010102,FALSE,1,NA,0.2432308346033,0.377562046051,0.4254180490971,0.3487369765838,2,NA,1,NA,1,NA,1,NA,2,NA,2,NA,1,NA
53063010201,FALSE,2,NA,0.2215208858252,0.2250692546368,0.4043383896351,0.2836428433657,3,NA,3,NA,1,NA,3,NA,3,NA,2,NA,1,NA
53063010203,FALSE,1,NA,0.3733777105808,0.4741379022598,0.4788500964642,0.4421219031016,2,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA
53063010204,FALSE,1,NA,0.4193221926689,0.3462050557137,0.4821428656578,0.415890038013467,2,NA,1,NA,1,NA,3,NA,2,NA,3,NA,2,NA
53063010301,FALSE,3,NA,0.1653300374746,0.1062240675092,0.2396606504917,0.170404918491833,4,NA,2,NA,2,NA,4,NA,4,NA,4,NA,3,NA
53063010303,FALSE,1,NA,0.273870319128,0.239795923233,0.4132862985134,0.308984180291467,3,NA,2,NA,1,NA,2,NA,4,NA,2,NA,1,NA
53063010304,FALSE,2,NA,0.1038498133421,0.1664564907551,0.343706458807,0.204670920968067,4,NA,2,NA,1,NA,3,NA,4,NA,1,NA,2,NA
53063010305,FALSE,1,NA,0.358353048563,0.2354688048363,0.3384907841682,0.310770879189167,3,NA,1,NA,1,NA,2,NA,3,NA,2,NA,2,NA
53063010401,FALSE,4,NA,0.0959297120571,0.072601556778,0.2800209820271,0.149517416954067,4,NA,4,NA,4,NA,4,NA,4,NA,4,NA,3,NA
53063010403,FALSE,3,NA,0.2331240177155,0.3062880337238,0.3003413081169,0.279917786518733,3,NA,1,NA,1,NA,3,NA,3,NA,3,NA,3,NA
53063010404,FALSE,1,NA,0.2265722602606,0.3076923191547,0.4125461280346,0.315603569149967,3,NA,2,NA,1,NA,3,NA,2,NA,2,NA,2,NA
